"name","lng","lat","state","sector_label"
"ITT Technical Institute-Richardson",-96.757217,32.979759,"TX","For-Profit"
"ITT Technical Institute-Richmond",-77.557388,37.49916,"VA","For-Profit"
"ITT Technical Institute-Saint Rose",-90.281227,29.981145,"LA","For-Profit"
"ITT Technical Institute-Salem",-80.024015,37.26594,"VA","For-Profit"
"ITT Technical Institute-Salem",-123.032831,44.88528,"OR","For-Profit"
"ITT Technical Institute-San Antonio",-98.593432,29.553413,"TX","For-Profit"
"ITT Technical Institute-San Antonio East",-98.405379,29.516628,"TX","For-Profit"
"ITT Technical Institute-San Bernardino",-117.270676,34.070068,"CA","For-Profit"
"ITT Technical Institute-San Dimas",-117.818401,34.102405,"CA","For-Profit"
"ITT Technical Institute-Seattle",-122.275242,47.488594,"WA","For-Profit"
"ITT Technical Institute-South Bend",-86.20392,41.711631,"IN","For-Profit"
"ITT Technical Institute-Southfield",-83.117241,42.56258,"MI","For-Profit"
"ITT Technical Institute-Spokane Valley",-117.222213,47.675302,"WA","For-Profit"
"ITT Technical Institute-Springfield",-77.199304,38.74057,"VA","For-Profit"
"ITT Technical Institute-Springfield",-93.275957,37.154882,"MO","For-Profit"
"ITT Technical Institute-Springfield",-89.703621,39.76727,"IL","For-Profit"
"ITT Technical Institute-St Petersburg",-82.547431,27.98277,"FL","For-Profit"
"ITT Technical Institute-Strongsville",-81.807292,41.350075,"OH","For-Profit"
"ITT Technical Institute-Swartz Creek",-83.801977,42.96569,"MI","For-Profit"
"ITT Technical Institute-Sylmar",-118.474121,34.299474,"CA","For-Profit"
"ITT Technical Institute-Tallahassee",-84.295881,30.47757,"FL","For-Profit"
"ITT Technical Institute-Tampa",-82.547618,27.982417,"FL","For-Profit"
"ITT Technical Institute-Tempe",-111.969169,33.380355,"AZ","For-Profit"
"ITT Technical Institute-Torrance",-118.323701,33.85967,"CA","For-Profit"
"ITT Technical Institute-Troy",-83.117242,42.562582,"MI","For-Profit"
"ITT Technical Institute-Tucson",-110.997501,32.297261,"AZ","For-Profit"
"ITT Technical Institute-Tulsa",-95.838251,36.09958,"OK","For-Profit"
"ITT Technical Institute-Waco",-97.139031,31.51218,"TX","For-Profit"
"ITT Technical Institute-Warrensville Heights",-81.503483,41.435166,"OH","For-Profit"
"ITT Technical Institute-Webster",-95.121314,29.525114,"TX","For-Profit"
"ITT Technical Institute-West Chester",-84.449401,39.16126,"OH","For-Profit"
"ITT Technical Institute-West Palm Beach",-80.085991,26.7022,"FL","For-Profit"
"ITT Technical Institute-Westminster",-105.049091,39.85278,"CO","For-Profit"
"ITT Technical Institute-Wichita",-97.242461,37.74162,"KS","For-Profit"
"ITT Technical Institute-Wilmington",-71.158041,42.5875,"MA","For-Profit"
"ITT Technical Institute-Wyoming",-85.714524,42.854784,"MI","For-Profit"
"ITT Technical Institute-Youngstown",-80.710464,41.123072,"OH","For-Profit"
"Jackson College",-84.403942,42.16483,"MI","Public"
"Jackson State University",-90.20663,32.296781,"MS","Public"
"Jacksonville State University",-85.766644,33.822128,"AL","Public"
"Jacksonville University",-81.60706,30.350349,"FL","Private"
"James Madison University",-78.871663,38.435332,"VA","Public"
"Jamestown Business College",-79.249373,42.095118,"NY","For-Profit"
"Jarvis Christian College",-95.17773,32.588249,"TX","Private"
"Jefferson College of Health Sciences",-79.939931,37.26608,"VA","Private"
"Jewish Theological Seminary of America",-73.960287,40.811959,"NY","Private"
"John Brown University",-94.559088,36.191077,"AR","Private"
"John Carroll University",-81.533103,41.488978,"OH","Private"
"John F. Kennedy University",-122.183972,37.881794,"CA","Private"
"John Paul the Great Catholic University",-117.082401,33.12085,"CA","Private"
"John Wesley University",-79.997065,35.994093,"NC","Private"
"Johns Hopkins University",-76.620799,39.32838,"MD","Private"
"Johnson & Wales University-Charlotte",-80.8509,35.23294,"NC","Private"
"Johnson & Wales University-Denver",-104.905511,39.747969,"CO","Private"
"Johnson & Wales University-North Miami",-80.164797,25.894337,"FL","Private"
"Johnson & Wales University-Online",-71.413151,41.82013,"RI","Private"
"Johnson & Wales University-Providence",-71.413322,41.820558,"RI","Private"
"Johnson C Smith University",-80.854842,35.243384,"NC","Private"
"Johnson State College",-72.671154,44.641736,"VT","Public"
"Johnson University",-83.750336,35.937152,"TN","Private"
"Johnson University Florida",-81.362512,28.301869,"FL","Private"
"Jones College-Jacksonville",-81.610068,30.328002,"FL","Private"
"Jose Maria Vargas University",-80.280306,26.008322,"FL","For-Profit"
"Judson College",-87.316127,32.630526,"AL","Private"
"Judson University",-88.289708,42.05896,"IL","Private"
"Jung Tao School of Classical Chinese Medicine",-81.784711,36.26276,"NC","Private"
"Juniata College",-78.015204,40.499511,"PA","Private"
"Kalamazoo College",-85.601317,42.290382,"MI","Private"
"Kansas Christian College",-94.667646,38.995081,"KS","Private"
"Kansas City Art Institute",-94.583594,39.046353,"MO","Private"
"Kansas City University of Medicine and Biosciences",-94.561374,39.107553,"MO","Private"
"Kansas State University",-96.581077,39.188616,"KS","Public"
"Kansas Wesleyan University",-97.609476,38.813923,"KS","Private"
"Kaplan University-Augusta Campus",-69.78955,44.34045,"ME","For-Profit"
"Kaplan University-Cedar Falls Campus",-92.448419,42.474593,"IA","For-Profit"
"Kaplan University-Cedar Rapids Campus",-91.713507,41.949597,"IA","For-Profit"
"Kaplan University-Davenport Campus",-90.550682,41.555024,"IA","For-Profit"
"Kaplan University-Des Moines Campus",-93.779589,41.64516,"IA","For-Profit"
"Kaplan University-Hagerstown Campus",-77.722485,39.672993,"MD","For-Profit"
"Kaplan University-Lincoln Campus",-96.694181,40.808915,"NE","For-Profit"
"Kaplan University-Maine Campus",-70.271145,43.689847,"ME","For-Profit"
"Kaplan University-Mason City Campus",-93.238504,43.149545,"IA","For-Profit"
"Kaplan University-Omaha Campus",-96.072772,41.309515,"NE","For-Profit"
"Kean University",-74.234668,40.679429,"NJ","Public"
"Keck Graduate Institute",-117.72351,34.093329,"CA","Private"
"Keene State College",-72.281433,42.925999,"NH","Public"
"Kehilath Yakov Rabbinical Seminary",-73.810559,41.222686,"NY","Private"
"Keiser University-Ft Lauderdale",-80.163959,26.185869,"FL","Private"
"Kendall College",-87.648936,41.898756,"IL","For-Profit"
"Kennesaw State University",-84.580393,34.032662,"GA","Public"
"Kenrick Glennon Seminary",-90.324024,38.584608,"MO","Private"
"Kent State University at Ashtabula",-80.8309,41.888855,"OH","Public"
"Kent State University at East Liverpool",-80.576918,40.617264,"OH","Public"
"Kent State University at Geauga",-81.143085,41.483727,"OH","Public"
"Kent State University at Kent",-81.342253,41.146856,"OH","Public"
"Kent State University at Salem",-80.835458,40.86408,"OH","Public"
"Kent State University at Stark",-81.43731,40.868568,"OH","Public"
"Kent State University at Trumbull",-80.837363,41.279153,"OH","Public"
"Kent State University at Tuscarawas",-81.407707,40.467736,"OH","Public"
"Kentucky Christian University",-82.946883,38.339002,"KY","Private"
"Kentucky Mountain Bible College",-83.43771,37.604308,"KY","Private"
"Kentucky State University",-84.855488,38.201056,"KY","Public"
"Kentucky Wesleyan College",-87.121984,37.744667,"KY","Private"
"Kenyon College",-82.397977,40.374408,"OH","Private"
"Kettering College",-84.191583,39.694072,"OH","Private"
"Kettering University",-83.714356,43.013112,"MI","Private"
"Keuka College",-77.090518,42.61541,"NY","Private"
"Key College",-80.139871,26.052841,"FL","For-Profit"
"Keystone College",-75.777456,41.558969,"PA","Private"
"King University",-82.156532,36.585899,"TN","Private"
"King's College",-75.878603,41.248118,"PA","Private"
"Knowledge Systems Institute",-87.714601,42.033757,"IL","Private"
"Knox College",-90.370316,40.941829,"IL","Private"
"Kutztown University of Pennsylvania",-75.785426,40.513705,"PA","Public"
"Kuyper College",-85.592657,43.02195,"MI","Private"
"La Roche College",-80.011977,40.569777,"PA","Private"
"La Salle University",-75.152996,40.038503,"PA","Private"
"La Sierra University",-117.497071,33.908834,"CA","Private"
"Laboure College",-71.058559,42.261615,"MA","Private"
"Lafayette College",-75.209058,40.700512,"PA","Private"
"LaGrange College",-85.041394,33.039713,"GA","Private"
"Laguna College of Art and Design",-117.772564,33.561448,"CA","Private"
"Lake Erie College",-81.251817,41.717841,"OH","Private"
"Lake Erie College of Osteopathic Medicine",-80.105969,42.080699,"PA","Private"
"Lake Forest College",-87.830777,42.250456,"IL","Private"
"Lake Forest Graduate School of Management",-87.893204,42.243432,"IL","Private"
"Lake Michigan College",-86.393445,42.097276,"MI","Public"
"Lake Superior State University",-84.3655,46.491736,"MI","Public"
"Lake Washington Institute of Technology",-122.167131,47.705077,"WA","Public"
"Lake-Sumter State College",-81.797731,28.830237,"FL","Public"
"Lakeland University",-87.884956,43.841863,"WI","Private"
"Lakeview College of Nursing",-87.644452,40.137179,"IL","Private"
"Lamar University",-94.073389,30.044274,"TX","Public"
"Lancaster Bible College",-76.287781,40.074375,"PA","Private"
"Lancaster Theological Seminary",-76.317892,40.045765,"PA","Private"
"Lander University",-82.166351,34.201143,"SC","Public"
"Landmark College",-72.512549,42.977172,"VT","Private"
"Lane College",-88.806832,35.628197,"TN","Private"
"Langston University",-97.260263,35.943953,"OK","Public"
"Lasell College",-71.243738,42.342712,"MA","Private"
"Lawrence Technological University",-83.25003,42.474072,"MI","Private"
"Lawrence University",-88.397822,44.261323,"WI","Private"
"Le Cordon Bleu College of Culinary Arts-Scottsdale",-111.90647,33.502546,"AZ","For-Profit"
"Le Moyne College",-76.088449,43.047316,"NY","Private"
"Le Moyne-Owen College",-90.034101,35.118641,"TN","Private"
"Lebanon Valley College",-76.513753,40.331733,"PA","Private"
"Lee University",-84.870018,35.166166,"TN","Private"
"Lees-McRae College",-81.873919,36.162777,"NC","Private"
"Lehigh University",-75.378887,40.607158,"PA","Private"
"Lenoir-Rhyne University",-81.326161,35.73904,"NC","Private"
"Lenoir-Rhyne University-Lutheran Theological Southern Seminary",-81.039018,34.042019,"SC","Private"
"Lesley University",-71.115601,42.378429,"MA","Private"
"Lester E Cox Medical Center-School of Medical Technology",-93.279845,37.145503,"MO","Private"
"LeTourneau University",-94.72726,32.467658,"TX","Private"
"Lewis & Clark College",-122.672478,45.450547,"OR","Private"
"Lewis University",-88.079032,41.605432,"IL","Private"
"Lewis-Clark State College",-117.026371,46.410034,"ID","Public"
"Lexington Theological Seminary",-84.525601,37.99638,"KY","Private"
"Liberty University",-79.179688,37.350345,"VA","Private"
"Life Chiropractic College West",-122.11627,37.637639,"CA","Private"
"Life Pacific College",-117.830997,34.089421,"CA","Private"
"Life University",-84.514156,33.932104,"GA","Private"
"LIM College",-73.974911,40.759817,"NY","For-Profit"
"Limestone College",-81.648033,35.052919,"SC","Private"
"Lincoln Christian University",-89.34582,40.148897,"IL","Private"
"Lincoln College",-89.360552,40.157141,"IL","Private"
"Lincoln College of New England-Southington",-72.920217,41.632345,"CT","For-Profit"
"Lincoln College of Technology-West Palm Beach",-80.094805,26.758227,"FL","For-Profit"
"Lincoln Memorial University",-83.658818,36.581284,"TN","Private"
"Lincoln University",-122.269745,37.804788,"CA","Private"
"Lincoln University",-92.168509,38.564409,"MO","Public"
"Lincoln University",-75.928273,39.807725,"PA","Public"
"Lindenwood University",-90.502825,38.788203,"MO","Private"
"Lindsey Wilson College",-85.299909,37.101853,"KY","Private"
"Linfield College-McMinnville Campus",-123.200464,45.201333,"OR","Private"
"Linfield College-Online and Continuing Education",-123.20045,45.201336,"OR","Private"
"Linfield College-School of Nursing",-122.697345,45.531529,"OR","Private"
"Lipscomb University",-86.799304,36.10469,"TN","Private"
"LIU Brentwood",-73.287113,40.803845,"NY","Private"
"LIU Brooklyn",-73.980872,40.690134,"NY","Private"
"LIU Hudson at Rockland",-73.960412,41.044023,"NY","Private"
"LIU Hudson at Westchester",-73.705238,41.048648,"NY","Private"
"LIU Post",-73.593279,40.820043,"NY","Private"
"LIU Riverhead",-72.6991,40.876143,"NY","Private"
"Living Arts College",-78.555726,35.942892,"NC","For-Profit"
"Livingstone College",-80.484459,35.670743,"NC","Private"
"Lock Haven University",-77.463565,41.142097,"PA","Public"
"Logan University",-90.542333,38.63133,"MO","Private"
"Loma Linda University",-117.261086,34.050975,"CA","Private"
"Longwood University",-78.395789,37.301073,"VA","Public"
"Longy School of Music of Bard College",-71.123431,42.37854,"MA","Private"
"Loras College",-90.680232,42.504131,"IA","Private"
"Los Angeles College of Music",-118.150113,34.139293,"CA","For-Profit"
"Los Angeles Film School",-118.32827,34.098214,"CA","For-Profit"
"Louisiana College",-92.425567,31.322286,"LA","Private"
"Louisiana Culinary Institute",-91.06621,30.410953,"LA",NA
"Louisiana State University and Agricultural & Mechanical College",-91.178921,30.414983,"LA","Public"
"Louisiana State University Health Sciences Center-New Orleans",-90.083145,29.957272,"LA","Public"
"Louisiana State University Health Sciences Center-Shreveport",-93.76081,32.481019,"LA","Public"
"Louisiana State University-Alexandria",-92.414409,31.178616,"LA","Public"
"Louisiana State University-Shreveport",-93.703762,32.428768,"LA","Public"
"Louisiana Tech University",-92.64964,32.525518,"LA","Public"
"Louisville Presbyterian Theological Seminary",-85.685726,38.236941,"KY","Private"
"Lourdes University",-83.706649,41.708694,"OH","Private"
"Loyola Marymount University",-118.415655,33.970633,"CA","Private"
"Loyola University Chicago",-87.657399,41.999161,"IL","Private"
"Loyola University Maryland",-76.623417,39.346044,"MD","Private"
"Loyola University New Orleans",-90.120417,29.936141,"LA","Private"
"Lubbock Christian University",-101.934816,33.576273,"TX","Private"
"Luther College",-91.803971,43.313584,"IA","Private"
"Luther Rice College & Seminary",-84.123648,33.697984,"GA","Private"
"Luther Seminary",-93.196754,44.984815,"MN","Private"
"Lutheran School of Theology at Chicago",-87.599577,41.795064,"IL","Private"
"Lutheran Theological Seminary at Gettysburg",-77.244231,39.831961,"PA","Private"
"Lutheran Theological Seminary at Philadelphia",-75.191496,40.061636,"PA","Private"
"Lycoming College",-77.0003,41.246127,"PA","Private"
"Lynchburg College",-79.184153,37.397678,"VA","Private"
"Lyndon State College",-72.024563,44.53433,"VT","Public"
"Lynn University",-80.123851,26.382777,"FL","Private"
"Lyon College",-91.628115,35.778934,"AR","Private"
"Macalester College",-93.169855,44.936709,"MN","Private"
"Machzikei Hadath Rabbinical College",-73.988435,40.628037,"NY","Private"
"MacMurray College",-90.22175,39.730226,"IL","Private"
"Madison Area Technical College",-89.328311,43.12078,"WI","Public"
"Madison Media Institute",-89.293742,43.059295,"WI","For-Profit"
"Madonna University",-83.407306,42.386463,"MI","Private"
"Maharishi University of Management",-91.967306,41.017781,"IA","Private"
"Maine College of Art",-70.26195,43.653672,"ME","Private"
"Maine Maritime Academy",-68.803214,44.3873,"ME","Public"
"Malone University",-81.383525,40.826516,"OH","Private"
"Manchester University",-85.758762,41.011609,"IN","Private"
"Manhattan Christian College",-96.579018,39.185764,"KS","Private"
"Manhattan College",-73.901893,40.889756,"NY","Private"
"Manhattan School of Music",-73.961691,40.812341,"NY","Private"
"Manhattanville College",-73.718316,41.031054,"NY","Private"
"Mansfield University of Pennsylvania",-77.074178,41.806975,"PA","Public"
"Manthano Christian College",-83.406961,42.33117,"MI","Private"
"Maple Springs Baptist Bible College and Seminary",-76.942465,38.86348,"MD","Private"
